Caption,BlockUntil,ChildStatus,GroupStatus,LastBoot,LastSync,LastSystemUpTimePollUtc,MachineType,MaxResponseTime,MinResponseTime,NodeName,PercentLoss,PercentMemoryAvailable,PercentMemoryUsed,StatusIcon,Comments,ConnectionType,Department,Latitude,Longitude,Region
091-168_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:44:00 PM,,Unknown,3,2,091-168_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.514912049,-80.592878890,North
091-169_7-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:35 PM,,Unknown,3,2,091-169_7-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.529489021,-80.605209184,North
091-171_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:45 PM,,Unknown,2,2,091-171_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.546891183,-80.628883899,North
091-173_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:41 PM,,Unknown,2,2,091-173_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.559208019,-80.656956644,North
091-146_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:59 PM,,Unknown,3,3,091-146_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.325253907,-80.374526219,North
091-148_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:59 PM,,Unknown,3,3,091-148_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.354589706,-80.374982713,North
091-150_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:40 PM,,Unknown,3,3,091-150_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.380642129,-80.387160798,North
091-152_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:44:00 PM,,Unknown,3,3,091-152_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.403333672,-80.398361919,North
091-152_8-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:42 PM,,Unknown,3,3,091-152_8-SB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.407928169,-80.400373046,North
091-153_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:24 PM,,Unknown,3,3,091-153_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.420588763,-80.408305484,North
091-155_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:13 PM,,Unknown,3,3,091-155_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.439938719,-80.424437673,North
091-157_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:19 PM,,Unknown,3,3,091-157_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.465717148,-80.438829273,North
091-159_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:58 PM,,Unknown,3,3,091-159_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.483729813,-80.460844786,North
091-161_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:44:00 PM,,Unknown,3,3,091-161_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.484595933,-80.493410296,North
091-163_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:40 PM,,Unknown,4,2,091-163_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.484841557,-80.526093850,North
091-167_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:40 PM,,Unknown,3,2,091-167_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.503233602,-80.583117100,North
091-169_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:42 PM,,Unknown,5,2,091-169_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.525526734,-80.601757352,North
091-170_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:42 PM,,Unknown,3,2,091-170_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.537821552,-80.616054246,North
091-172_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:43 PM,,Unknown,3,2,091-172_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Fiber,VDS,27.556038454,-80.641720435,North
091-174_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:45 PM,,Unknown,3,3,091-174_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.559212850,-80.673152645,North
091-176_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:36 PM,,Unknown,3,3,091-176_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.559226075,-80.705846652,North
091-178_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:05 PM,,Unknown,3,3,091-178_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.559145092,-80.738343926,North
091-182_7-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:39 PM,,Unknown,3,3,091-182_7-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.572103076,-80.800808388,North
091-184_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:59 PM,,Unknown,3,3,091-184_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.595462457,-80.818546125,North
091-186_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:57 PM,,Unknown,5,3,091-186_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.618069144,-80.835246738,North
091-190_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:41:54 PM,,Unknown,5,3,091-190_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.664713939,-80.873551307,North
091-192_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:41:54 PM,,Unknown,6,3,091-192_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.686482311,-80.894700282,North
091-193_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:35 PM,,Unknown,6,3,091-193_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.700765809,-80.894901076,North
091-195_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:13 PM,,Unknown,14,3,091-195_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.725100131,-80.910413111,North
091-197_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:42 PM,,Unknown,5,3,091-197_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.744063956,-80.931357562,North
091-198_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:12 PM,,Unknown,6,3,091-198_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.755924146,-80.944436087,North
091-200_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,3,2,091-200_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.775292005,-80.965816290,North
091-204_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:20 PM,,Unknown,11,2,091-204_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.821272697,-81.003637783,North
091-206_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:20 PM,,Unknown,21,2,091-206_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.850589829,-81.007933536,North
091-177_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:43 PM,,Unknown,3,3,091-177_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.559205498,-80.722135923,North
091-181_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:22 PM,,Unknown,3,3,091-181_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.564716637,-80.786514599,North
091-183_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:32 PM,,Unknown,3,3,091-183_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.584156222,-80.810123935,North
091-185_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:42 PM,,Unknown,3,3,091-185_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.605907652,-80.826346117,North
091-187_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:18 PM,,Unknown,4,3,091-187_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.630124610,-80.844213276,North
091-189_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:36 PM,,Unknown,3,3,091-189_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.654793263,-80.862526513,North
091-191_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:23 PM,,Unknown,6,3,091-191_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.674863092,-80.885391179,North
091-194_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:27 PM,,Unknown,6,3,091-194_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.714293259,-80.898762290,North
091-196_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:41:51 PM,,Unknown,5,3,091-196_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.733677642,-80.919885237,North
091-198_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:45 PM,,Unknown,5,3,091-198_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.752056465,-80.940068555,North
091-199_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:37 PM,,Unknown,6,3,091-199_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.764868473,-80.954324656,North
091-201_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,574,2,091-201_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.786615658,-80.977219722,North
091-203_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:26 PM,,Unknown,4,2,091-203_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.807103139,-80.999083631,North
091-205_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,4,2,091-205_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 174 - 207,Copper,VDS,27.835605758,-81.005761923,North
091-207_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:14 PM,,Unknown,2,1,091-207_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.864739330,-81.013383222,North
091-209_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:58 PM,,Unknown,6,2,091-209_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.887318899,-81.033892668,North
091-211_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,10,5,091-211_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.911722950,-81.052167985,North
091-213_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:20 PM,,Unknown,12,3,091-213_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.935148370,-81.070858256,North
091-215_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:29 PM,,Unknown,10,1,091-215_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.955643820,-81.094087901,North
091-216_7-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,11,2,091-216_7-SB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.969637097,-81.108536028,North
091-218_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,11,2,091-218_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.989502197,-81.127752870,North
091-220_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:58 PM,,Unknown,2,2,091-220_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.006297156,-81.153257125,North
091-222_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:52 PM,,Unknown,2,2,091-222_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.020881012,-81.181117657,North
091-224_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:36 PM,,Unknown,10,2,091-224_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.040535373,-81.206457700,North
091-226_5-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,12,1,091-226_5-NB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.059362655,-81.230554916,North
091-227_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,21,2,091-227_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.072909116,-81.248571595,North
091-229_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:30 PM,,Unknown,10,1,091-229_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.082621498,-81.261158664,North
091-275_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:43 PM,,Unknown,9,1,091-275_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.557243538,-81.673502408,North
091-276_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:41:57 PM,,Unknown,10,1,091-276_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.574024079,-81.698690458,North
091-281_2-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,9,1,091-281_2-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.618887346,-81.745343099,North
091-283_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,11,2,091-283_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.633501248,-81.775127288,North
091-284_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,11,2,091-284_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.642300417,-81.789599934,North
091-285_2-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:58 PM,,Unknown,11,1,091-285_2-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.649030118,-81.802094547,North
091-274_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:27 PM,,Unknown,10,2,091-274_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.553019515,-81.659548648,North
091-277_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:49 PM,,Unknown,11,4,091-277_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.585990998,-81.708719941,North
091-280_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:26 PM,,Unknown,11,4,091-280_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.612569190,-81.733522553,North
091-282_2-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:52 PM,,Unknown,11,2,091-282_2-NSB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.626733438,-81.760674492,North
091-283_9-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:36 PM,,Unknown,2,1,091-283_9-NB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.639472587,-81.784180956,North
091-208_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,2,2,091-208_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.876149883,-81.023725868,North
091-210_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:58 PM,,Unknown,2,1,091-210_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.899326416,-81.043038035,North
091-212_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:43 PM,,Unknown,11,2,091-212_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.923437608,-81.060967616,North
091-214_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,11,2,091-214_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.945368337,-81.082504478,North
091-217_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,10,1,091-217_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.978507375,-81.117087297,North
091-219_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,10,3,091-219_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.000373734,-81.138508617,North
091-221_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,11,1,091-221_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.011488318,-81.168568139,North
091-223_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,10,1,091-223_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.030426343,-81.193460976,North
091-225_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,11,1,091-225_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.049623012,-81.218371292,North
091-227_2-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:20 PM,,Unknown,21,1,091-227_2-NSB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,28.065592796,-81.239057016,North
091-216_4-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,12,3,091-216_4-SB-VDS,0,,-2,Up.gif,SR 091 MM 207 - 229,Copper,VDS,27.965916820,-81.105644952,North
091-287_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:43 PM,,Unknown,17,7,091-287_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.668030000,-81.839780000,North
091-287_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:04 PM,,Unknown,255,3,091-287_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.662013744,-81.827543961,North
091-288_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,177,3,091-288_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.672220307,-81.847702324,North
091-289_1-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,130,3,091-289_1-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.677886834,-81.857291768,North
091-290_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,21,2,091-290_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.690754676,-81.870979727,North
091-292_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:49 PM,,Unknown,20,2,091-292_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.712779633,-81.894262025,North
091-294_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,863,4,091-294_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.734271186,-81.916857716,North
091-296_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,13,1,091-296_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.755798231,-81.939626070,North
091-298_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:43 PM,,Unknown,29,4,091-298_4-NSB-VDS,10,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.775175129,-81.962056797,North
091-299_8-NB-S-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,20,14,091-299_8-NB-S-VDS,10,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.783276444,-81.975347885,North
091-302_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,52,3,091-302_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.812080060,-82.012527079,North
091-286_1-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:27 PM,,Unknown,22,4,091-286_1-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.655151757,-81.814058041,North
091-287_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:43 PM,,Unknown,714,4,091-287_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.666408431,-81.836275408,North
091-289_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,5,2,091-289_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.681815459,-81.861491967,North
091-291_3-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,23,3,091-291_3-SB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.701348984,-81.882131429,North
091-293_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:49 PM,,Unknown,20,2,091-293_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.723504630,-81.905470880,North
091-295_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:26 PM,,Unknown,9,2,091-295_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.744918105,-81.928076923,North
091-297_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:49 PM,,Unknown,6,1,091-297_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.766030000,-81.950350000,North
091-300_8-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:43 PM,,Unknown,1298,3,091-300_8-NB-VDS,0,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.791183273,-81.989086643,North
091-303_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,24,2,091-303_8-NSB-VDS,10,,-2,Up.gif,SR 091 MM 285 - 302,Copper,VDS,28.822716968,-82.023826056,North
091-266_1-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:14 PM,,Unknown,2,1,091-266_1-SB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.53424,-81.52959,North
091-267_6-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:58 PM,,Unknown,12,1,091-267_6-SB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.546390000,-81.548480000,North
091-092_8-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:22 PM,,Unknown,1,1,091-092_8-SB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Fiber,VDS,26.613713000,-80.173978000,South
091-275_9-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:49 PM,,Unknown,21,1,091-275_9-SB-VDS,0,,-2,Up.gif,SR 091 MM 265 - 285,Copper,VDS,28.564265662,-81.687058885,North
417-055_0-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:14 PM,,Unknown,2,1,417-055_0-SB-VDS,0,,-2,Up.gif,SR 417 MM 047 - 055,Copper,VDS,28.796468477,-81.338338599,North
